Frame,root_translateX,root_translateY,root_translateZ,root_rotateX,root_rotateY,root_rotateZ,waist_yaw_joint,waist_roll_joint,waist_pitch_joint,head_yaw_joint,head_pitch_joint,left_shoulder_pitch_joint,left_shoulder_roll_joint,left_shoulder_yaw_joint,left_elbow_joint,left_wrist_roll_joint,left_wrist_pitch_joint,left_wrist_yaw_joint,right_shoulder_pitch_joint,right_shoulder_roll_joint,right_shoulder_yaw_joint,right_elbow_joint,right_wrist_roll_joint,right_wrist_pitch_joint,right_wrist_yaw_joint,left_hip_pitch_joint,left_hip_roll_joint,left_hip_yaw_joint,left_knee_joint,left_ankle_pitch_joint,left_ankle_roll_joint,right_hip_pitch_joint,right_hip_roll_joint,right_hip_yaw_joint,right_knee_joint,right_ankle_pitch_joint,right_ankle_roll_joint
31,-0.17366382479667664,5.893301010131836,107.6244125366211,-0.32000063834985515,-2.843069730985597,-87.69060615964135,0.7298759,-1.3566077,8.063337,-1.7640904,-7.7364206,-41.145493,18.053404,-38.04491,82.80002,16.798296,3.93705,4.329855,-36.836937,-13.593431,43.426113,77.43719,-24.817114,5.001384,-3.971412,1.9934628,5.162544,-5.6977158,7.956486,-7.4273725,-5.542003,3.270746,-2.883772,-13.501393,7.70433,-8.074388,5.0477405
32,-0.17636263370513916,6.0520758628845215,107.62010955810547,-0.3296631475245412,-2.6554353784750306,-87.70410056761986,0.6969345,-1.377953,8.035197,-1.6997366,-7.8240147,-43.51083,18.489902,-39.123466,83.09131,16.652632,3.9500208,4.269651,-39.07258,-13.870264,44.402138,77.55585,-24.825092,4.920628,-3.9627202,1.430521,5.155949,-5.855164,8.348553,-7.4772477,-5.558157,2.6940634,-2.931598,-13.318704,8.133289,-8.140124,5.019095
33,-0.18574662506580353,6.207089424133301,107.61273956298828,-0.3271836968017575,-2.451830550194203,-87.70971058823706,0.6570562,-1.4190497,8.014603,-1.6558672,-7.958127,-45.91823,18.898787,-40.201385,83.373695,16.550346,3.9689257,4.2658286,-41.341587,-14.131855,45.395084,77.66208,-24.781858,4.8505993,-3.9445267,0.850528,5.137373,-6.023328,8.733499,-7.521317,-5.5751367,2.0619433,-2.9980626,-13.126731,8.637852,-8.244416,4.9915986
34,-0.20074038207530975,6.388896942138672,107.59989929199219,-0.3175962396264983,-2.233723467750643,-87.71173561179194,0.6135548,-1.472482,8.00307,-1.6222584,-8.135523,-48.375374,19.278254,-41.28797,83.64818,16.47478,3.994769,4.3057218,-43.65299,-14.375517,46.4079,77.75656,-24.692543,4.7896614,-3.9193902,0.20423122,5.1079006,-6.2154555,9.173445,-7.5730915,-5.594563,1.3419783,-3.0811472,-12.910613,9.245155,-8.382378,4.960636
35,-0.20971721410751343,6.565455913543701,107.5831527709961,-0.304752256669566,-2.0018983498851375,-87.71312852000283,0.56703264,-1.5271325,8.00153,-1.5895277,-8.355371,-50.84373,19.626692,-42.38271,83.88478,16.401222,4.0226154,4.388689,-45.99284,-14.599037,47.428993,77.841156,-24.60663,4.731785,-3.8844633,-0.47525424,5.0667686,-6.417496,9.648498,-7.6415315,-5.609729,0.59409106,-3.1725953,-12.686308,9.877418,-8.531326,4.934873
36,-0.21541500091552734,6.731910228729248,107.56082153320312,-0.29239131206740215,-1.7566237625217875,-87.7171191324805,0.52220654,-1.5721608,8.009786,-1.5525825,-8.614112,-53.292076,19.944942,-43.48673,84.05813,16.306719,4.0429754,4.506583,-48.343056,-14.800669,48.442772,77.91926,-24.575626,4.672843,-3.8406515,-1.1945994,5.019261,-6.6292048,10.18028,-7.7411346,-5.6240015,-0.18371847,-3.2666247,-12.450848,10.545021,-8.69931,4.911795
37,-0.2193678468465805,6.895267963409424,107.53141784667969,-0.2846343451453828,-1.4930760143458757,-87.72393864922721,0.48113868,-1.6015112,8.023818,-1.5113871,-8.903588,-55.72125,20.234432,-44.601772,84.15481,16.182674,4.063079,4.6680813,-50.709023,-14.979955,49.44671,77.98973,-24.6578,4.61983,-3.7832856,-1.9763916,4.969411,-6.8586226,10.790498,-7.8769116,-5.6405063,-1.0077798,-3.3578312,-12.199356,11.258131,-8.885903,4.887943
38,-0.233866885304451,7.087942123413086,107.4930648803711,-0.2769490993907867,-1.2123821153312688,-87.73210227613862,0.4382271,-1.6234821,8.048846,-1.4650531,-9.233718,-58.13515,20.490162,-45.720943,84.17887,16.03951,4.0953226,4.8849425,-53.0961,-15.133156,50.44764,78.043945,-24.813616,4.5784845,-3.7170925,-2.8382442,4.9177923,-7.1130233,11.475292,-8.02855,-5.666522,-1.9200387,-3.4487085,-11.919976,12.059765,-9.09494,4.8536553
39,-0.24372640252113342,7.273350715637207,107.44578552246094,-0.2641407372414422,-0.9231099371432459,-87.74235914804834,0.39351603,-1.6470248,8.080873,-1.4152606,-9.604356,-60.537376,20.719194,-46.844856,84.17956,15.886604,4.0965486,5.116509,-55.49855,-15.267533,51.43847,78.11676,-24.945534,4.5036197,-3.6389518,-3.7347186,4.8503404,-7.3744526,12.21557,-8.210109,-5.688508,-2.8706095,-3.5511427,-11.62613,12.920584,-9.334283,4.824775
40,-0.25372642278671265,7.460244655609131,107.38737487792969,-0.24094742973984618,-0.6339859879294992,-87.75545872083983,0.35798046,-1.6790105,8.138706,-1.3737642,-10.035766,-62.911217,20.919199,-47.970055,84.14325,15.73139,4.063112,5.3439355,-57.877995,-15.375542,52.403755,78.186066,-24.957762,4.413521,-3.5793016,-4.6623554,4.762777,-7.639841,13.016641,-8.421852,-5.70727,-3.8696246,-3.6716957,-11.312857,13.86994,-9.615957,4.7998624
