Frame,root_translateX,root_translateY,root_translateZ,root_rotateX,root_rotateY,root_rotateZ,waist_yaw_joint,waist_roll_joint,waist_pitch_joint,head_yaw_joint,head_pitch_joint,left_shoulder_pitch_joint,left_shoulder_roll_joint,left_shoulder_yaw_joint,left_elbow_joint,left_wrist_roll_joint,left_wrist_pitch_joint,left_wrist_yaw_joint,right_shoulder_pitch_joint,right_shoulder_roll_joint,right_shoulder_yaw_joint,right_elbow_joint,right_wrist_roll_joint,right_wrist_pitch_joint,right_wrist_yaw_joint,left_hip_pitch_joint,left_hip_roll_joint,left_hip_yaw_joint,left_knee_joint,left_ankle_pitch_joint,left_ankle_roll_joint,right_hip_pitch_joint,right_hip_roll_joint,right_hip_yaw_joint,right_knee_joint,right_ankle_pitch_joint,right_ankle_roll_joint
27,-0.5698821544647217,0.982950747013092,107.14698791503906,1.4418283721585556,1.906643268462915,-92.17913582638745,6.0703993,-0.957336,-2.6342123,24.10387,-15.141245,14.233112,73.581215,21.443985,62.087166,13.7246895,-0.5701228,2.460313,57.160698,-66.489624,-39.797382,50.372746,6.2165704,7.0283866,-12.488145,-0.49109474,1.7112308,15.87175,6.4990163,-8.669988,-3.856349,2.7884736,-8.323455,-8.494406,5.768931,-9.856335,7.5513816
28,-0.5731374621391296,0.9798283576965332,107.14600372314453,1.4503566505753935,1.9129149312962739,-92.17333323506004,5.93222,-0.95670456,-2.636408,24.258362,-15.188996,14.922967,72.42446,21.92353,61.02428,13.840839,-0.3531391,2.7355003,55.591816,-66.067345,-38.09708,49.97993,6.1764703,7.123181,-13.538701,-0.48339257,1.6983736,15.868604,6.469878,-8.655738,-3.8549125,2.7842662,-8.332079,-8.498389,5.7691727,-9.858639,7.552171
29,-0.5712507963180542,0.9771056175231934,107.14788818359375,1.4538207786002777,1.9148751851279737,-92.16491745245945,5.782379,-0.95153326,-2.6209524,24.427097,-15.254934,15.649376,71.235405,22.414394,59.925938,13.869772,-0.13751759,3.0177848,54.044502,-65.59224,-36.433453,49.539223,6.1316776,7.2261896,-14.631294,-0.45722896,1.6844746,15.867166,6.4134097,-8.628993,-3.8512015,2.786756,-8.337003,-8.508719,5.767962,-9.859845,7.5554824
30,-0.57147216796875,0.9721087217330933,107.14641571044922,1.4554502926840467,1.9134795060329406,-92.15508033354445,5.625207,-0.946774,-2.5885773,24.605335,-15.337897,16.3949,70.01622,22.904306,58.78762,13.840914,0.07853487,3.301014,52.534023,-65.064476,-34.81049,49.052208,6.0787687,7.3403177,-15.750717,-0.46413335,1.6854234,15.854183,6.433258,-8.641476,-3.8502927,2.794629,-8.338433,-8.523065,5.7692447,-9.864576,7.5579677
31,-0.568291425704956,0.9665273427963257,107.14657592773438,1.4568734968631545,1.9120008111008853,-92.1451269163776,5.464433,-0.9446783,-2.543912,24.785503,-15.434406,17.142506,68.76957,23.376522,57.60576,13.804512,0.3055681,3.5756617,51.094208,-64.487335,-33.235027,48.51346,6.0638113,7.451666,-16.862097,-0.4547473,1.6795629,15.845813,6.4214354,-8.639085,-3.8470914,2.8031378,-8.341784,-8.538267,5.7693295,-9.868236,7.56259
32,-0.5674173831939697,0.9612537622451782,107.14529418945312,1.4590096901944158,1.9141944664329131,-92.13603929330635,5.3037357,-0.9450406,-2.4929945,24.95953,-15.539267,17.871964,67.49812,23.810555,56.38122,13.81054,0.5533257,3.832392,49.75689,-63.865974,-31.711092,47.91797,6.132329,7.5444345,-17.929258,-0.46263078,1.6782745,15.834451,6.4344926,-8.6474495,-3.84602,2.8075309,-8.344414,-8.551167,5.768741,-9.87199,7.565146
33,-0.5674477219581604,0.9601677060127258,107.14492797851562,1.460889809817225,1.9219667754963743,-92.1277799695335,5.144145,-0.9456614,-2.4433975,25.1212,-15.643712,18.56784,66.203125,24.187786,55.116867,13.86391,0.829079,4.064479,48.546467,-63.203896,-30.23928,47.25052,6.343617,7.604949,-18.959095,-0.4736446,1.6766254,15.824748,6.437448,-8.647958,-3.8458402,2.8007553,-8.346215,-8.559397,5.768922,-9.872859,7.565557
34,-0.5647146701812744,0.9538177251815796,107.14446258544922,1.4649432183245086,1.9316175914464593,-92.12085729914588,4.987267,-0.9487607,-2.3917308,25.273407,-15.750701,19.21911,64.886826,24.495443,53.829895,13.940806,1.1218883,4.2811637,47.444798,-62.503284,-28.818731,46.522816,6.6560826,7.6386,-19.964369,-0.47715342,1.668139,15.819408,6.4255157,-8.643249,-3.8442233,2.7958593,-8.352671,-8.567751,5.7674737,-9.875864,7.56836
35,-0.5673670768737793,0.9401406049728394,107.14398956298828,1.4699023434749237,1.9425424532499518,-92.11436187865827,4.8351,-0.95328677,-2.3318458,25.422035,-15.866636,19.813677,63.55503,24.723724,52.543552,14.0482,1.4148278,4.4956484,46.41613,-61.768982,-27.448275,45.773796,6.963782,7.6591005,-20.917168,-0.4670665,1.6591607,15.818518,6.393576,-8.632094,-3.847066,2.7935596,-8.356876,-8.576283,5.767727,-9.8848915,7.5684257
36,-0.5722398161888123,0.927436351776123,107.14259338378906,1.4734164762170672,1.9546274061294102,-92.10705393320954,4.688427,-0.9573129,-2.2595322,25.573591,-15.99538,20.341908,62.21544,24.864254,51.2838,14.192334,1.6902522,4.720396,45.417645,-61.00675,-26.119602,45.046074,7.1622667,7.6839223,-21.788355,-0.46913755,1.656858,15.812652,6.384227,-8.632201,-3.8518565,2.7892406,-8.357755,-8.583614,5.7679114,-9.893326,7.566796
