Frame,root_translateX,root_translateY,root_translateZ,root_rotateX,root_rotateY,root_rotateZ,waist_yaw_joint,waist_roll_joint,waist_pitch_joint,head_yaw_joint,head_pitch_joint,left_shoulder_pitch_joint,left_shoulder_roll_joint,left_shoulder_yaw_joint,left_elbow_joint,left_wrist_roll_joint,left_wrist_pitch_joint,left_wrist_yaw_joint,right_shoulder_pitch_joint,right_shoulder_roll_joint,right_shoulder_yaw_joint,right_elbow_joint,right_wrist_roll_joint,right_wrist_pitch_joint,right_wrist_yaw_joint,left_hip_pitch_joint,left_hip_roll_joint,left_hip_yaw_joint,left_knee_joint,left_ankle_pitch_joint,left_ankle_roll_joint,right_hip_pitch_joint,right_hip_roll_joint,right_hip_yaw_joint,right_knee_joint,right_ankle_pitch_joint,right_ankle_roll_joint
27,0.27927789092063904,2.0947725772857666,107.05464172363281,-1.0468617776003002,3.3069807643068723,-86.38595823632419,-4.6334043,0.2717154,-1.2713941,-24.085068,-15.704122,35.22819,63.749157,20.663479,48.972584,-4.8523083,8.199791,25.09659,15.228987,-64.25989,-24.21152,58.31454,-9.504631,0.5818332,-18.67074,0.46713054,8.377979,7.390551,5.592178,-8.981945,-8.343581,-0.36186394,-0.287524,-14.230415,5.6400404,-10.54544,2.5208993
28,0.276090145111084,2.109147071838379,107.05239868164062,-1.0375218135989464,3.3284360084004256,-86.39734264450843,-4.4634733,0.24923709,-1.12,-24.24951,-15.927879,33.952717,62.7128,18.945068,48.32526,-4.4341874,8.2794695,25.790962,15.842171,-62.589085,-24.066452,57.0336,-10.013923,0.95371526,-18.943499,0.43161872,8.367006,7.3906837,5.5918703,-8.969771,-8.341075,-0.34882945,-0.29503575,-14.225024,5.6166167,-10.55751,2.5262256
29,0.2710859477519989,2.1253502368927,107.05777740478516,-1.0580506655958393,3.32817483696013,-86.40033346457211,-4.318623,0.26071125,-0.93389755,-24.392326,-16.166298,32.768105,61.631847,17.262764,47.724308,-4.0047574,8.3041725,26.489037,16.337034,-60.895504,-23.809141,55.793488,-10.5267935,1.3195431,-19.152046,0.42014897,8.396157,7.3892236,5.59184,-8.957872,-8.348622,-0.40825957,-0.26855868,-14.204342,5.6382737,-10.527003,2.503438
30,0.2660323977470398,2.144751787185669,107.0638198852539,-1.077421091008693,3.32726382131442,-86.40768478330331,-4.182788,0.27584958,-0.7400771,-24.517756,-16.41719,31.663939,60.510063,15.606037,47.159554,-3.569428,8.290403,27.179081,16.731388,-59.18452,-23.437382,54.602486,-11.050144,1.6808195,-19.300951,0.40901843,8.423202,7.3915963,5.591301,-8.944566,-8.355521,-0.45688617,-0.24310784,-14.181898,5.653715,-10.500297,2.4815414
31,0.26017966866493225,2.1612930297851562,107.05774688720703,-1.0689698416817224,3.3417758316915935,-86.42810038322207,-4.04891,0.27107173,-0.5595797,-24.621754,-16.67392,30.637146,59.356525,13.97678,46.628235,-3.1459167,8.261974,27.847557,17.042128,-57.465294,-22.96275,53.461918,-11.556617,2.0140336,-19.417927,0.383869,8.414724,7.402706,5.5900884,-8.932331,-8.355751,-0.42516524,-0.24790208,-14.170422,5.6240897,-10.517953,2.484838
32,0.2503054738044739,2.1775317192077637,107.05924224853516,-1.084103191163695,3.3432880573781167,-86.43657040239194,-3.9405699,0.2995801,-0.36392516,-24.702274,-16.931726,29.67562,58.179,12.3656645,46.13172,-2.7530944,8.240134,28.483772,17.285366,-55.74393,-22.392834,52.378757,-12.017936,2.2918952,-19.535759,0.37149498,8.44001,7.4064355,5.590733,-8.921008,-8.365444,-0.454298,-0.22418763,-14.151892,5.6305594,-10.501443,2.468144
33,0.2399360090494156,2.1923928260803223,107.05500793457031,-1.0923204592088311,3.3522085370872015,-86.44650032129218,-3.846235,0.33307374,-0.17757869,-24.75444,-17.19196,28.770128,56.981617,10.7517,45.681976,-2.3968127,8.230904,29.103558,17.469826,-54.023655,-21.737328,51.36183,-12.409651,2.4865425,-19.657957,0.35125327,8.457001,7.409744,5.5911613,-8.909633,-8.373936,-0.45913073,-0.20713893,-14.138776,5.6212993,-10.496657,2.4617825
34,0.23365454375743866,2.201650857925415,107.06187438964844,-1.1187737150795567,3.351930431683347,-86.44770881564222,-3.7723508,0.39523584,0.015345937,-24.784704,-17.451202,27.901855,55.765034,9.114506,45.292927,-2.070184,8.217926,29.707346,17.601778,-52.303726,-20.999582,50.41842,-12.749176,2.6142726,-19.772512,0.34433138,8.495004,7.4090652,5.591015,-8.901528,-8.385277,-0.50582516,-0.17156215,-14.1211195,5.637929,-10.467604,2.4452503
35,0.2316676378250122,2.2154998779296875,107.06394958496094,-1.1314298301865713,3.3572744988406686,-86.45428686467704,-3.6980166,0.45035774,0.19692053,-24.805943,-17.706114,27.059662,54.538082,7.4688005,44.95513,-1.7731515,8.194175,30.251095,17.69868,-50.59109,-20.192566,49.535564,-13.074256,2.7234833,-19.874912,0.32832688,8.5121,7.41069,5.591452,-8.891601,-8.389444,-0.5149836,-0.1538032,-14.109965,5.633458,-10.4572935,2.443263
36,0.22648495435714722,2.235969066619873,107.06623840332031,-1.146327473314529,3.354287667268019,-86.45865102116949,-3.6241426,0.5099495,0.3813281,-24.830189,-17.949524,26.24067,53.31002,5.8333707,44.655296,-1.5082836,8.152143,30.690958,17.767508,-48.89164,-19.317324,48.711266,-13.419996,2.8573515,-19.96259,0.3185378,8.533991,7.412045,5.591453,-8.878702,-8.395626,-0.5335357,-0.1325483,-14.099141,5.636159,-10.439296,2.434917
37,0.2178671956062317,2.2545905113220215,107.06636047363281,-1.1570057009699077,3.3438379610159097,-86.46443329217665,-3.5467145,0.5658982,0.5668858,-24.856813,-18.178804,25.450016,52.08186,4.2038693,44.38235,-1.243617,8.104579,31.017237,17.80895,-47.20617,-18.364906,47.946495,-13.798037,3.0426958,-20.043373,0.32014805,8.552709,7.4193325,5.591175,-8.868196,-8.403218,-0.53764164,-0.114398696,-14.092321,5.637006,-10.428622,2.4257517
38,0.2119496464729309,2.265212297439575,107.0678939819336,-1.1665219666459152,3.327001664396419,-86.47032416594035,-3.470816,0.6222726,0.7509763,-24.879942,-18.394562,24.690962,50.851727,2.570805,44.144505,-0.9948381,8.050133,31.25227,17.818905,-45.532963,-17.334345,47.254185,-14.184439,3.2486496,-20.116758,0.3348602,8.568333,7.4317617,5.591858,-8.864541,-8.409592,-0.5332438,-0.09945074,-14.08873,5.640662,-10.42359,2.4184866
39,0.20732060074806213,2.2815680503845215,107.0680160522461,-1.1723295748587408,3.3098540262803566,-86.47564845900142,-3.3976765,0.6755349,0.92522967,-24.903414,-18.598232,23.962442,49.62711,0.953224,43.950226,-0.83593583,7.9626036,31.39652,17.796345,-43.876236,-16.24296,46.64517,-14.56347,3.4339218,-20.164042,0.34677243,8.578063,7.442039,5.5922303,-8.858284,-8.413269,-0.5207788,-0.08924084,-14.088828,5.6384616,-10.420281,2.4138029
40,0.20629113912582397,2.292375326156616,107.06806182861328,-1.1758778320313785,3.2963361816893912,-86.47814670344981,-3.3297567,0.72474027,1.084133,-24.931805,-18.789677,23.268574,48.419968,-0.6255813,43.80125,-0.842637,7.8168154,31.448587,17.738224,-42.241413,-15.107242,46.132523,-14.918398,3.5554752,-20.165728,0.35695556,8.583039,7.447838,5.592322,-8.854875,-8.414354,-0.5010287,-0.08291359,-14.094337,5.633613,-10.42387,2.4135392
41,0.19994822144508362,2.302868604660034,107.06707000732422,-1.1841999766443545,3.285836693097517,-86.47352737443461,-3.2792242,0.77450925,1.2214175,-24.962015,-18.96328,22.616148,47.236057,-2.1658323,43.704845,-1.0424999,7.60785,31.398815,17.618246,-40.62093,-13.921714,45.760788,-15.24692,3.5881224,-20.14346,0.36075744,8.598672,7.4423127,5.592344,-8.849666,-8.420227,-0.49258378,-0.06724621,-14.104956,5.6321955,-10.424083,2.4073453
42,0.1963803470134735,2.3160438537597656,107.06526947021484,-1.1938365307162901,3.277369123309078,-86.46444289417182,-3.2414067,0.8188266,1.3410395,-24.992193,-19.118282,22.006319,46.075455,-3.6771586,43.647224,-1.3995445,7.3524146,31.247967,17.454702,-39.009525,-12.686648,45.506985,-15.553868,3.5592902,-20.10037,0.35906538,8.61448,7.428842,5.5929537,-8.843475,-8.42411,-0.48722324,-0.05105746,-14.120394,5.631276,-10.42383,2.401865
43,0.1828862577676773,2.3405699729919434,107.0674057006836,-1.20596471547338,3.2643740523990594,-86.45257521792057,-3.1983113,0.85957676,1.4635245,-25.030592,-19.268812,21.420591,44.941326,-5.161033,43.60777,-1.8922263,7.0561137,31.00749,17.283112,-37.419395,-11.412068,45.309666,-15.834698,3.4995902,-19.985703,0.3541156,8.639707,7.411006,5.5926347,-8.828077,-8.433714,-0.4983662,-0.027175276,-14.132505,5.6369395,-10.410947,2.3863227
44,0.17273402214050293,2.3613529205322266,107.06900024414062,-1.210704275939236,3.2470096339806966,-86.44413371776278,-3.1375186,0.89057297,1.6002061,-25.075401,-19.4242,20.841675,43.83654,-6.615658,43.574844,-2.504391,6.722818,30.68503,17.18543,-35.869267,-10.108858,45.064552,-16.072569,3.439428,-19.754253,0.35843357,8.65295,7.401249,5.592607,-8.81589,-8.4396,-0.49756262,-0.014786985,-14.141383,5.641116,-10.401129,2.3761308
45,0.17487473785877228,2.384660243988037,107.07585906982422,-1.2042817269908608,3.2231925608214604,-86.4395135952329,-3.029914,0.90401447,1.7557721,-25.150768,-19.588415,20.253561,42.76193,-8.061431,43.550217,-3.2940495,6.3409758,30.34153,17.001211,-34.38062,-8.736503,44.934814,-16.237638,3.3830752,-19.393852,0.37137395,8.642433,7.4000435,5.591959,-8.803658,-8.433464,-0.48270923,-0.023599759,-14.14543,5.6405687,-10.388699,2.3768055
46,0.15719641745090485,2.415132999420166,107.0724868774414,-1.184129893096027,3.1980370618635985,-86.439377584573,-2.9262218,0.90696794,1.9078566,-25.210737,-19.749159,19.702665,41.707176,-9.478091,43.546593,-4.274094,5.9067836,29.951057,16.95235,-32.934315,-7.3032236,44.728756,-16.29059,3.322548,-18.971367,0.3811376,8.62755,7.403647,5.5927114,-8.785402,-8.436295,-0.44548756,-0.038405105,-14.147279,5.629454,-10.385714,2.3744082
47,0.14690397679805756,2.430896759033203,107.07540893554688,-1.1716244528472293,3.1658176741232267,-86.43789433866918,-2.8009498,0.9119163,2.0694554,-25.292618,-19.904718,19.207077,40.67942,-10.869515,43.49037,-5.283837,5.4657874,29.417269,16.847086,-31.551281,-5.8137827,44.60211,-16.364305,3.2265816,-18.391613,0.4095268,8.617815,7.41269,5.594134,-8.778094,-8.438036,-0.4222358,-0.048885614,-14.146229,5.63313,-10.376633,2.370342
