Frame,root_translateX,root_translateY,root_translateZ,root_rotateX,root_rotateY,root_rotateZ,waist_yaw_joint,waist_roll_joint,waist_pitch_joint,head_yaw_joint,head_pitch_joint,left_shoulder_pitch_joint,left_shoulder_roll_joint,left_shoulder_yaw_joint,left_elbow_joint,left_wrist_roll_joint,left_wrist_pitch_joint,left_wrist_yaw_joint,right_shoulder_pitch_joint,right_shoulder_roll_joint,right_shoulder_yaw_joint,right_elbow_joint,right_wrist_roll_joint,right_wrist_pitch_joint,right_wrist_yaw_joint,left_hip_pitch_joint,left_hip_roll_joint,left_hip_yaw_joint,left_knee_joint,left_ankle_pitch_joint,left_ankle_roll_joint,right_hip_pitch_joint,right_hip_roll_joint,right_hip_yaw_joint,right_knee_joint,right_ankle_pitch_joint,right_ankle_roll_joint
39,7.51365852355957,-4.602609157562256,104.67399597167969,3.862970673485109,-0.3574739265593789,-108.53632625050028,-0.14171001,-8.022519,14.636162,5.268339,-20.736546,-3.6889842,19.254103,-28.584753,57.271378,14.17906,5.542439,7.1536827,-8.529169,-10.768325,43.1379,57.103493,0.4970663,2.2725914,-18.017487,9.073749,-8.700779,27.588623,5.5330405,-17.861807,-1.1654258,-30.521986,-7.3638706,13.121093,53.541027,-11.83415,8.705673
40,7.609527587890625,-4.879310131072998,104.69218444824219,3.600757261834879,-0.30275033974059457,-108.53778326697383,-0.32993504,-7.8273554,14.648357,5.4678726,-20.38423,-4.046153,19.24641,-28.449978,56.770733,14.550349,5.7497945,7.03556,-8.280314,-10.83423,42.82299,56.94445,0.5660524,2.138279,-18.145014,9.174714,-8.505042,27.642895,5.5328097,-18.022207,-1.1768314,-30.61586,-6.8101788,12.263056,52.201904,-11.646843,9.018622
41,7.702125072479248,-5.153384208679199,104.70758819580078,3.3392057279881167,-0.2763710538115853,-108.52032375881795,-0.50386125,-7.624161,14.699759,5.6298547,-20.008625,-4.4127803,19.226805,-28.28806,56.1932,14.872929,5.9476213,6.9313636,-8.041425,-10.918878,42.513798,56.80905,0.47048938,2.0583336,-18.187056,9.306475,-8.304324,27.685917,5.5370436,-18.185791,-1.1916894,-30.597689,-6.29234,11.302594,50.643185,-11.452187,9.23515
42,7.79341983795166,-5.436585426330566,104.72117614746094,3.0723207589993575,-0.26957739715559864,-108.48365114317124,-0.6756301,-7.409844,14.774086,5.7703557,-19.602306,-4.7865314,19.198414,-28.102755,55.54697,15.148372,6.1425333,6.8386793,-7.824057,-11.011303,42.240982,56.72417,0.25725472,2.017548,-18.17282,9.468298,-8.096147,27.718838,5.540613,-18.355808,-1.2104312,-30.462738,-5.796835,10.225233,48.834003,-11.237569,9.3857355
43,7.871718883514404,-5.734655857086182,104.73143768310547,2.8082962933790543,-0.2730743441116034,-108.43403467154047,-0.83734816,-7.189666,14.866653,5.88469,-19.17691,-5.1685925,19.158554,-27.90254,54.84902,15.398393,6.3125324,6.7544017,-7.6091814,-11.128158,41.991463,56.653076,-0.022707948,2.0232644,-18.107243,9.652289,-7.883579,27.744787,5.5458646,-18.5338,-1.2387995,-30.235968,-5.3142943,9.08745,46.824493,-10.994331,9.489179
44,7.944941520690918,-6.036352157592773,104.73394775390625,2.5541092610576266,-0.27738513552536753,-108.37743544084663,-0.9963479,-6.9776344,14.957326,5.984974,-18.734135,-5.556595,19.12428,-27.746796,54.124718,15.579919,6.439042,6.6949763,-7.429969,-11.232479,41.82872,56.664745,-0.26662752,2.0527494,-18.014921,9.843059,-7.6808367,27.763044,5.54993,-18.715649,-1.268005,-29.937977,-4.840119,7.943622,44.65536,-10.711102,9.563642
45,8.010658264160156,-6.349538803100586,104.7287368774414,2.312667126679662,-0.28527722098031727,-108.31155552699305,-1.155959,-6.7814403,15.045977,6.0742908,-18.272268,-5.9434414,19.105715,-27.642014,53.36041,15.64674,6.5074906,6.675501,-7.3057714,-11.300583,41.749374,56.802673,-0.46916908,2.0998187,-17.876738,10.047234,-7.49062,27.771057,5.5533366,-18.905144,-1.2990633,-29.548298,-4.37444,6.775347,42.289825,-10.40656,9.604124
46,8.071799278259277,-6.672326564788818,104.71824645996094,2.0800437405150762,-0.3008337660758739,-108.23345840418995,-1.3069211,-6.5904903,15.151193,6.1371536,-17.802732,-6.32737,19.089571,-27.535982,52.53166,15.659381,6.5337057,6.673588,-7.188573,-11.376584,41.693897,56.96402,-0.70084506,2.1957111,-17.682123,10.266553,-7.308261,27.768112,5.5588083,-19.102562,-1.3313121,-29.050907,-3.9079647,5.5588226,39.705315,-10.072687,9.612053
47,8.120720863342285,-7.011014938354492,104.70284271240234,1.8569350016061523,-0.31681556186940546,-108.1490059350459,-1.4471254,-6.4010897,15.26419,6.177061,-17.321365,-6.7145195,19.07363,-27.442514,51.66471,15.6823,6.5443788,6.6662045,-7.0701203,-11.477068,41.68168,57.137722,-0.95094615,2.320668,-17.469486,10.499928,-7.1324306,27.761824,5.563306,-19.309425,-1.3711324,-28.484703,-3.4255424,4.3465104,36.974674,-9.659177,9.610704
48,8.16490364074707,-7.365084648132324,104.6791763305664,1.6430277641302566,-0.3258981914936595,-108.06362273375055,-1.5735513,-6.2137394,15.371562,6.1953998,-16.822563,-7.1159587,19.059866,-27.393658,50.79354,15.765997,6.5691104,6.6360064,-6.9493256,-11.596849,41.736725,57.335583,-1.2093326,2.4542503,-17.28385,10.736926,-6.9679604,27.756329,5.5684257,-19.527393,-1.4141375,-27.889072,-2.9178727,3.1911952,34.16493,-9.1129055,9.618435
49,8.196207046508789,-7.720466136932373,104.64807891845703,1.446356476377359,-0.3328889291885412,-107.97715289177953,-1.6824614,-6.041362,15.473128,6.188529,-16.299162,-7.5367866,19.052532,-27.40447,49.91611,15.941169,6.620172,6.567779,-6.84606,-11.694129,41.86044,57.623108,-1.5215533,2.5840232,-17.132956,10.976439,-6.816577,27.750675,5.57283,-19.747267,-1.4633301,-27.227468,-2.395623,2.075357,31.212196,-8.4489975,9.693122
50,8.217653274536133,-8.096976280212402,104.60678100585938,1.2678372504893234,-0.3423440329915609,-107.88304266011932,-1.7827864,-5.8783712,15.578773,6.157199,-15.755302,-7.974477,19.047693,-27.471254,49.02274,16.157951,6.6782002,6.481624,-6.744846,-11.827208,42.092186,57.922363,-1.8253982,2.742019,-17.004684,11.234991,-6.6850996,27.739895,5.576755,-19.982334,-1.5173929,-26.485748,-1.8589988,0.9797623,28.086456,-7.67191,9.809039
