Frame,root_translateX,root_translateY,root_translateZ,root_rotateX,root_rotateY,root_rotateZ,waist_yaw_joint,waist_roll_joint,waist_pitch_joint,head_yaw_joint,head_pitch_joint,left_shoulder_pitch_joint,left_shoulder_roll_joint,left_shoulder_yaw_joint,left_elbow_joint,left_wrist_roll_joint,left_wrist_pitch_joint,left_wrist_yaw_joint,right_shoulder_pitch_joint,right_shoulder_roll_joint,right_shoulder_yaw_joint,right_elbow_joint,right_wrist_roll_joint,right_wrist_pitch_joint,right_wrist_yaw_joint,left_hip_pitch_joint,left_hip_roll_joint,left_hip_yaw_joint,left_knee_joint,left_ankle_pitch_joint,left_ankle_roll_joint,right_hip_pitch_joint,right_hip_roll_joint,right_hip_yaw_joint,right_knee_joint,right_ankle_pitch_joint,right_ankle_roll_joint
21,0.5462864637374878,4.141430377960205,107.1696548461914,-1.3184841320419411,-2.5988711683525785,-86.09365317565346,-1.1331801,0.96993774,12.372747,0.46152472,-14.550853,-13.03657,8.651506,-14.233684,65.11851,9.739957,6.9526596,9.777941,-3.8174462,-9.770828,2.9156718,60.725304,-27.078377,-9.90877,-1.5126652,4.738899,9.595413,4.099193,5.6406083,-10.567541,-8.246717,6.246219,-3.897714,-19.794657,5.2410665,-7.279704,7.387663
22,0.595984935760498,4.230360507965088,107.1843490600586,-1.3396737305196884,-2.259481756934772,-86.04181800688087,-1.1043341,1.2054882,12.388685,0.37981075,-15.035445,-14.412919,8.292156,-14.863939,64.227715,10.417884,6.526316,9.995363,-3.9559758,-10.084247,3.108775,60.19696,-26.599623,-9.8880625,-1.3491399,4.1682863,9.597725,3.8765228,5.717198,-10.477767,-8.189097,5.9232235,-3.86072,-19.740423,4.913372,-6.99548,7.3632784
23,0.6481450200080872,4.335032939910889,107.19343566894531,-1.3676225040698236,-1.919060086413272,-86.0162271144413,-1.0628251,1.4577987,12.419892,0.32437834,-15.543739,-15.915368,7.8663864,-15.608257,63.216206,11.15452,6.0883064,10.17936,-4.106887,-10.432893,3.358386,59.62963,-26.097872,-9.871784,-1.1669451,3.4474173,9.613496,3.624505,6.0614705,-10.515227,-8.129638,5.4561853,-3.8641248,-19.61405,4.8437715,-6.8282695,7.3368692
24,0.7039912343025208,4.46688175201416,107.19532012939453,-1.4029848380941106,-1.5925656757906894,-86.02540790804228,-1.0180347,1.7176327,12.484131,0.31569803,-16.066563,-17.562857,7.3775864,-16.43428,62.066315,11.905801,5.778373,10.323555,-4.278099,-10.817066,3.6949904,59.01581,-25.61746,-9.880231,-0.98408806,2.4434118,9.6493845,3.302598,6.943364,-10.813612,-8.066563,4.789772,-3.931181,-19.392462,5.156492,-6.830787,7.3109207
25,0.7644164562225342,4.592540740966797,107.19004821777344,-1.456397971710135,-1.2773255657955815,-86.06020680804181,-0.98265874,1.9925718,12.580425,0.3660947,-16.612947,-19.343338,6.818062,-17.34529,60.733047,12.661844,5.631998,10.44632,-4.482499,-11.234479,4.1419215,58.377903,-25.148052,-9.9206085,-0.80728847,1.4282314,9.7037,3.0110598,7.894065,-11.155603,-8.000551,4.124559,-3.981438,-19.149155,5.488518,-6.843099,7.283657
26,0.8480759263038635,4.742678642272949,107.1767807006836,-1.5291524827853256,-0.9655597049340433,-86.11836784365875,-0.9592791,2.2881682,12.699549,0.47125235,-17.18171,-21.235287,6.1826143,-18.34366,59.22797,13.443072,5.5754237,10.541125,-4.7240763,-11.684314,4.6944447,57.721596,-24.665955,-9.982119,-0.6261581,0.31972948,9.768044,2.7106948,9.007093,-11.568958,-7.919581,3.5871136,-3.9728456,-18.925705,5.5293365,-6.6887465,7.258084
27,0.9286097288131714,4.868795871734619,107.15351104736328,-1.616704264771282,-0.6663779488759297,-86.2187250925708,-0.9437828,2.5918605,12.849296,0.6290616,-17.759943,-23.242664,5.482097,-19.391645,57.612915,14.252708,5.5829864,10.559303,-4.9975457,-12.169543,5.341922,57.012787,-24.195663,-10.0588875,-0.43146282,-0.75015765,9.854158,2.484864,10.131574,-12.010536,-7.8501086,3.0643556,-3.9456687,-18.66686,5.578028,-6.5491486,7.2323155
28,1.014066457748413,4.99821662902832,107.1223373413086,-1.708398149096207,-0.389821488240543,-86.38083716247357,-0.9358731,2.8833075,13.040091,0.8425588,-18.33849,-25.36522,4.7358193,-20.444004,55.937958,15.095423,5.627809,10.448328,-5.302821,-12.694073,6.080942,56.219955,-23.759722,-10.14552,-0.21296205,-1.7612175,9.94593,2.3709698,11.234532,-12.453805,-7.789113,2.555802,-3.9176917,-18.353647,5.621735,-6.402788,7.212968
29,1.1078020334243774,5.13779878616333,107.08573913574219,-1.8039981817480553,-0.15152572409871992,-86.5989640370383,-0.9470219,3.1533628,13.2946205,1.120547,-18.919672,-27.59052,3.9459298,-21.483358,54.135742,15.974272,5.72156,10.148319,-5.6558595,-13.25775,6.954374,55.3474,-23.352806,-10.247796,0.04595586,-2.6852841,10.044141,2.3738124,12.290791,-12.886097,-7.7372565,2.0795376,-3.8901353,-17.997265,5.6582417,-6.247845,7.203243
30,1.2117619514465332,5.288191318511963,107.04597473144531,-1.909431710614397,0.05767072981283226,-86.86680732866256,-0.9875583,3.4098995,13.605195,1.4728734,-19.512045,-29.905176,3.109944,-22.517868,52.185257,16.88434,5.8639603,9.69796,-6.0693555,-13.85749,7.9755874,54.416748,-22.955063,-10.36738,0.336548,-3.5438242,10.156689,2.4742408,13.312001,-13.309075,-7.6904526,1.2541229,-3.9730918,-17.480587,6.4212418,-6.446569,7.206278
