time_s,phase,right_shoulder_pitch_joint_q_rad,right_shoulder_roll_joint_q_rad,right_shoulder_yaw_joint_q_rad,right_elbow_joint_q_rad,right_wrist_roll_joint_q_rad,right_wrist_pitch_joint_q_rad,right_wrist_yaw_joint_q_rad,right_shoulder_pitch_joint_qd_rad_s,right_shoulder_roll_joint_qd_rad_s,right_shoulder_yaw_joint_qd_rad_s,right_elbow_joint_qd_rad_s,right_wrist_roll_joint_qd_rad_s,right_wrist_pitch_joint_qd_rad_s,right_wrist_yaw_joint_qd_rad_s,right_shoulder_pitch_joint_qdd_rad_s2,right_shoulder_roll_joint_qdd_rad_s2,right_shoulder_yaw_joint_qdd_rad_s2,right_elbow_joint_qdd_rad_s2,right_wrist_roll_joint_qdd_rad_s2,right_wrist_pitch_joint_qdd_rad_s2,right_wrist_yaw_joint_qdd_rad_s2
0.295,WINDUP,-0.4325179619644271,-0.6013513473982478,0.7415241898472043,-0.0621908424361682,-0.08946504894796327,-0.1272713744021356,0.6772117558338605,0.6484872511887951,0.050198857103356254,0.5264030159444766,-0.16471877385146397,-0.6872473812474106,-0.8592998895129628,-0.13903928292318124,-2.6009081575839588,1.1331984619922242,-1.3719935557610086,2.135630400515662,0.33976624363593055,2.9693862229235313,0.3837236781578657
0.3,WINDUP,-0.4293080652822789,-0.6010861684442641,0.7441390489229357,-0.06298771108629204,-0.09289704840717047,-0.1315307238431758,0.6765213557319769,0.6351158302861315,0.05572650958485248,0.5190147881494189,-0.15410660489598924,-0.6848429652861643,-0.8438226232894447,-0.13694257856687875,-2.743137460188283,1.0748313313457825,-1.582111748702486,2.1046114470568007,0.6232082761538416,3.2161537025299225,0.45491357629212636
0.305,WINDUP,-0.4261668036615658,-0.6007940823023993,0.7467143377286984,-0.0637319084851281,-0.09631347860082491,-0.13570960063503004,0.6758423300481917,0.6210558765869123,0.06094717041681408,0.5105818984574517,-0.14367265938089596,-0.6810152984858722,-0.8271383524876635,-0.13449014716025998,-2.8763128235748114,1.0106513907137682,-1.789432488005227,2.0646492847690294,0.9083903371810753,3.451925144750123,0.5258493501347772
0.31,WINDUP,-0.42309750651640976,-0.600476696740096,0.7492448679075102,-0.064424437680101,-0.0997072013920292,-0.13980210736805243,0.6751764542603743,0.6063527020503834,0.06583302349199016,0.5011204632693667,-0.13346011204829894,-0.6757590619143535,-0.8093033718419435,-0.13168408506553098,-3.0004282620527123,0.9411806160897207,-1.9931024930497365,2.0163814999230034,1.1939407187916418,3.67620007896835,0.5961980323743177
0.315,WINDUP,-0.42010327664106195,-0.6001357520674794,0.7517255423613921,-0.06506650960561108,-0.10307106921996845,-0.14380263435344948,0.6745254891975364,0.5910515939663852,0.07035897657771129,0.49065087352695436,-0.12350884438166593,-0.6690758912979557,-0.79037635169798,-0.1285281668365168,-3.1154972656072255,0.8669843700126467,-2.1922669345253443,1.9604850581991795,1.478453186223716,3.8885271630953455,0.6656220944811775
0.32,WINDUP,-0.4171869905767459,-0.5997731069743188,0.7541513766427798,-0.06565952612391766,-0.10639796030500875,-0.14770587088503223,0.6738911725920091,0.5751977293943111,0.07450286719211663,0.4791977939241132,-0.11385526146630714,-0.6609745300521164,-0.77041810021099,-0.1250278641207192,-3.2215480758673865,0.7886667763157273,-2.386072737284861,1.8976707124537806,1.7604948340954607,4.0885007120075585,0.7337809817342666
0.325,WINDUP,-0.41435129934711884,-0.5993907233955582,0.7565175203006332,-0.06620506222027416,-0.10968081452048961,-0.15150681535555938,0.6732752105563292,0.5588361132077113,0.07824564434086856,0.46679014615410575,-0.10453213725712812,-0.6514709429570011,-0.7494913445779045,-0.12119035701917413,-3.3186189889244933,0.7068657109021714,-2.5736716537627657,1.828677236745957,2.038613933560973,4.275756591221313,0.8003325918093385
0.33,WINDUP,-0.4115986294446688,-0.5989906505309102,0.7588192781043208,-0.06670484749648894,-0.11291266973457877,-0.15520078433081128,0.6726792690218174,0.5420115395050662,0.08157152430113834,0.45346107738648556,-0.09556848909884758,-0.6405883907165066,-0.7276605342987769,-0.11702453820262582,-3.406753724790601,0.6222474535055866,-2.754223092807928,1.7542654958740966,2.3113476964391144,4.4499675515624615,0.864934691752195
0.335,WINDUP,-0.4089311839520682,-0.5985750081525468,0.7610521310744981,-0.06716074711126263,-0.11608669842765468,-0.15878342069854715,0.672104965174303,0.5247685759598053,0.08446811887592443,0.43924791522602646,-0.08698948229838716,-0.62835746599261,-0.7049916690622798,-0.11254101010165218,-3.4859968985068157,0.5355010492680279,-2.926896695546466,1.675212361673395,2.5772298891285628,4.610838086321345,0.9272462706466644
0.34,WINDUP,-0.40635094368507074,-0.5981459693421509,0.7632117572565811,-0.06757474231947282,-0.11919624439450487,-0.16225070102143407,0.6715538589208009,0.507151570519998,0.08692653479381862,0.4241921104310209,-0.07881636548211363,-0.614816091825221,-0.6815521534355634,-0.10775207549615917,-3.5563896231277647,0.44733243170447246,-3.090874656126452,1.592304489393126,2.8347982369990365,4.758098896460727,0.9869288282626787
0.345,WINDUP,-0.4038596682468682,-0.5977057428046086,0.7652940521788083,-0.06794891076608377,-0.12223485934590689,-0.16559894223290278,0.6710274444193414,0.48920467972852766,0.08894144319296915,0.40833916866476194,-0.0710664374044559,-0.6000094836226196,-0.6574106800976726,-0.1026717218190254,-3.6179652697443387,0.3584583615934278,-3.24535379036317,1.5063319713420897,3.0826015676380103,4.89150105161873,1.0436476019082264
0.35,WINDUP,-0.40145889688778547,-0.5972565549102212,0.7672951489432287,-0.06828540669351738,-0.12519633923073106,-0.1688248078224108,0.6705271417026106,0.47097191782255465,0.0905111184097529,0.3917385725273892,-0.06375304576869273,-0.5839900761488409,-0.6326371429193761,-0.09731559947707691,-3.670745405180975,0.26960023832955926,-3.3895473602951753,1.4180818896483705,3.319206649400741,5.010809935266924,1.0970727350934073
0.355,WINDUP,-0.39914994906864265,-0.5968006316205111,0.7692114379040822,-0.0685864412237707,-0.1280747601073953,-0.17192531366209654,0.6700542884245706,0.4524972256767179,0.09163744557626474,0.3744436950618102,-0.05688561850797219,-0.5668174171286122,-0.6073025807450033,-0.09170099446809132,-3.714735923960877,0.18147784166755443,-3.522686666446173,1.3283317941024941,3.543204689792634,5.11579906241677,1.1468803932357385
0.36,WINDUP,-0.3969339246310183,-0.5963401804544586,0.7710395858938468,-0.0688542628785971,-0.13086451340201719,-0.17489783362986083,0.6696101317579297,0.4338245585829459,0.09232589682642844,0.35651170586292746,-0.05046972782766779,-0.5485580292509146,-0.5814791522952084,-0.08584679554471952,-3.7499233874171978,0.09480306356501877,-3.6440224221911954,1.237843138187783,3.7532174648985395,5.206243855773451,1.192753831744664
0.365,WINDUP,-0.3948117034828132,-0.5958773726522468,0.7727765549627115,-0.06909113850204737,-0.13356034039990444,-0.17774010518504862,0.6691958204691234,0.41499799180254593,0.09258547621191493,0.33800347083989823,-0.04450718712609436,-0.5292852424796268,-0.5552401421872688,-0.07977345615064468,-3.776271580091528,0.010273690581596995,-3.75282592697479,1.1473547120433025,3.947903057729407,5.28191546426554,1.2343844216400335
0.37,WINDUP,-0.3927839447129928,-0.5954143256923394,0.7744196206022458,-0.06929933474985804,-0.13615736582681345,-0.18045023505173352,0.6688123971964233,0.3960618427820306,0.09242863373224441,0.31898344659317956,-0.03899618070723476,-0.5090789986736205,-0.528659997652553,-0.07350295132831919,-3.7937182914121736,-0.07143270205900443,-3.8483900558916595,1.0575761174688725,4.125961188917726,5.342574704603475,1.271472637601745
0.375,WINDUP,-0.3908510850549929,-0.5949530863149244,0.7759663894286433,-0.06948110030911972,-0.13865113038664065,-0.18302670516157415,0.6684607909558402,0.3770608088884242,0.09187114919132489,0.29951957028098164,-0.033931425951405636,-0.48802563059044957,-0.501814395141234,-0.06705872977462723,-3.802172329571696,-0.1496646825838166,-3.9300300831801582,0.969181337997782,4.28613812684997,5.387966202490269,1.303729011744581
0.38,WINDUP,-0.3890133366241086,-0.5944956142004262,0.7774148163050556,-0.0696386490093721,-0.14103762213271795,-0.18546837900314586,0.668141809898677,0.35804011948631365,0.09093198690640625,0.279683145761378,-0.02930436732725694,-0.4662176174051208,-0.4747803356276503,-0.06046566121087338,-3.8015107740452247,-0.22380265850663328,-3.997084356531788,0.882802463609833,4.427231166983236,5.41781280641529,1.3308750544671621
0.385,WINDUP,-0.38727068386012975,-0.5940437664458603,0.778763220886257,-0.06977414398239229,-0.14331330656069186,-0.18777450851785066,0.6678561343437315,0.33904570114797195,0.08963312260625855,0.25954872671566376,-0.025103401315307305,-0.4437533189206172,-0.44763626707708115,-0.05374997922995561,-3.7915764740664715,-0.2932642730435475,-4.048914837342377,0.7990236367103054,4.5480926712890275,5.431810342902132,1.352644141844328
0.39,WINDUP,-0.38562287961262887,-0.5935992829743636,0.7800103035722122,-0.06988968302252517,-0.14547515532192412,-0.18994474167391667,0.6676043101063774,0.32012435474564893,0.08799934417597077,0.23919399738795422,-0.021314130960153888,-0.4207366906922305,-0.420462232198629,-0.0469392197924301,-3.7721758020259344,-0.35750943823908976,-4.084907519635861,0.7183752930806087,4.647633657871852,5.429622778104492,1.3687823662700271
0.395,WINDUP,-0.38406944031267326,-0.5931637730041006,0.7811551608601366,-0.06998728529199383,-0.14752067346761416,-0.19197913083983695,0.6673867421458072,0.3013239431277126,0.08605802822386766,0.21869965151930515,-0.01791964838450122,-0.3972769823418987,-0.3933400392960362,-0.04006215556725534,-3.74307667286522,-0.4160449405787858,-4.104472737198606,0.6413287780300536,4.724826928138303,5.410877846593332,1.3790493439502782
0.4,WINDUP,-0.38260964018135174,-0.5927387026921249,0.7821973000874053,-0.07006887950637018,-0.1494479251453431,-0.19387814206687703,0.6672036885507049,0.28269358801699673,0.08383889477018291,0.19814927001596816,-0.014900843179853351,-0.3734884214108475,-0.3663534537326957,-0.033148726352927316,-3.7040068444549323,-0.46842855376816317,-4.1070453647407135,0.5682914240995318,4.778709714872709,5.375163205037503,1.3832189700568875
0.405,WINDUP,-0.3812425044325033,-0.5923253840563988,0.7831366535602963,-0.07013629372379236,-0.15125555768172264,-0.1956426653771639,0.6670552548822779,0.2642838746831633,0.08137374268618602,0.17762919787189801,-0.0122367341435059,-0.3494898851931716,-0.3395884072456612,-0.026229965866686467,-3.654652517885437,-0.5142725925111336,-4.09208491444657,0.49960218300504344,4.808385828206918,5.322023164502365,1.3810801087643654
0.41,WINDUP,-0.3799668014345201,-0.5919249652652631,0.7839735920661243,-0.07019124684780524,-0.15294282399727482,-0.19727402613933365,0.666941388892038,0.24614706283814236,0.07869616884507158,0.15722842087150246,-0.009904821349802917,-0.3254045631287783,-0.313133222087672,-0.019337925265283662,-3.594657261553058,-0.5532468401892032,-4.05907552421092,0.43552790949252795,4.813027268641134,5.250956052383626,1.372437202247223
0.415,WINDUP,-0.37878103380412187,-0.5915384223679481,0.7847089377690113,-0.07023534193729039,-0.15450960331301042,-0.19877399759804062,0.6668618756296251,0.2283373020676327,0.07584127428429399,0.13703844262978881,-0.007881455048580621,-0.30135961250676024,-0.28707884672182493,-0.012505593844214236,-3.5236212888611895,-0.5850807824459014,-4.007525828682024,0.37626039908755793,4.791875267256273,5.16141225254979,1.3571107797538673
0.42,WINDUP,-0.3776834284138438,-0.5911665525224201,0.7853439764924222,-0.07027006139829105,-0.15595642012234243,-0.2001448146065519,0.6668163329535959,0.21091084994953047,0.07284536102061256,0.11715316258468222,-0.006142217358927338,-0.27748581045621556,-0.2615190995621741,-0.005766817467744989,-3.4411011253321355,-0.6095650770165939,-3.936968698173837,0.32191428775363296,4.744240701780589,5.052792968498198,1.334937843943118
0.425,WINDUP,-0.37667192530462656,-0.5908099687577419,0.7858804693948581,-0.07029676411087966,-0.15728446141757257,-0.20138918859366237,0.6668042074549476,0.19392629081431134,0.06974562351412805,0.09766875564805044,-0.004662312171044292,-0.25391720548895436,-0.23655091703684294,0.0008437845952169454,-3.3466097080830925,-0.626552189150198,-3.846960824247514,0.27252592404269915,4.669503825506793,4.924449752890525,1.3057721093978625
0.43,WINDUP,-0.37574416550570067,-0.5904690962872788,0.7863206640489027,-0.07031668452000149,-0.15849559217723197,-0.20251032377692033,0.666824770799548,0.17744475286869954,0.06657983912911059,0.07868355434220708,-0.003416958118500346,-0.23079077220114763,-0.21227460203326887,0.007290903626233636,-3.239616967456449,-0.6359561209023923,-3.7370821243898344,0.228053328118899,4.567113232848974,4.775684844033623,1.2694840648808103
0.435,WINDUP,-0.37489747777593957,-0.5901441703664508,0.7866673049382802,-0.07033093369206467,-0.15959236913958405,-0.20351193461399505,0.66687711649121,0.16153012113974685,0.06338606230510413,0.0602979344041521,-0.0023817788898553016,-0.20824607316046462,-0.18879406859650671,0.013538625244025049,-3.1195509483233907,-0.6377511606114883,-3.6069349312184418,0.1883773565122815,4.436583971368091,4.605752347015823,1.225960828142858
0.44,WINDUP,-0.3741288642943032,-0.5898352356642278,0.7869236433929442,-0.07034050230890004,-0.16057805290883662,-0.2043982644628854,0.6669601570519883,0.14624924338546563,0.0602023275229957,0.04261420503002267,-0.0015331845533775312,-0.18642493248746672,-0.16621707856311063,0.019550511907662216,-2.9857995362375656,-0.6319695781198398,-3.456142924715966,0.1533041935004864,4.277494695943962,4.413860295065241,1.1751057599473924
0.445,WINDUP,-0.3734349853420849,-0.5895421470912209,0.7870934469885804,-0.07034626553759844,-0.16145661846445872,-0.20517410539962616,0.6670726216102866,0.1316721257773712,0.05706636652390573,0.02573650515699244,-0.0008487369548504375,-0.165471126201025,-0.1446554656458543,0.025289682843498973,-2.837712860932484,-0.6186981898725907,-3.2843497590806514,0.12256929340162537,4.089483746459455,4.199173623996577,1.1168378012083036
0.45,WINDUP,-0.3728121430365295,-0.5892645719989887,0.7871810084445141,-0.07034898967844855,-0.16223276417084687,-0.20584481911934394,0.6672130538804233,0.11787211477614079,0.054015345624269795,0.009770707439216153,-0.00030749161936127756,-0.14553009502287217,-0.12422534232314486,0.03071888991974525,-2.6746064574950656,-0.5980737163535643,-3.091217328694551,0.0958429016204021,3.872244016545623,3.9608180897818257,1.0510904953897615
0.455,WINDUP,-0.3722562641943235,-0.5890019936349782,0.7871911540629726,-0.07034934045379206,-0.16291191941468744,-0.2064163588228576,0.667379810509484,0.10492606120242054,0.05108562936037009,-0.0051756681299530705,0.00010969206135358345,-0.12674868603556877,-0.10504728474803604,0.03580058779739659,-2.4957652721929735,-0.5702768534854297,-2.876423610984613,0.07273728516957179,3.6255164675089158,3.6978851561048076,0.9778106562063904
0.46,WINDUP,-0.3717628824245053,-0.588753715705385,0.7871292517632146,-0.07034789275783501,-0.16350025103120255,-0.2068952919668243,0.6675710597583973,0.09291446205421106,0.0483125770894155,-0.018993528670629978,0.0004198812323344403,-0.10927493034778302,-0.08724649076209678,0.040496996481809155,-6.13497761300319,-2.7600845230268956,-0.762763056487703,0.01654195752764931,7.630691733929718,6.569410838260792,-1.4428516206910214
0.465,WINDUP,-0.3713271195737814,-0.588518867864084,0.7870012187762663,-0.07034514164146871,-0.16400466871816527,-0.20728882373047858,0.6677847804743021,0.04357628507238864,0.023484784130101133,-0.0128032986948301,0.00027511163663007654,-0.050441768696271594,-0.03935317636542812,0.021372071590486375,-4.275392513238829,-2.3376862186963443,1.4820682778948768,-0.17137375872111615,4.899819564371799,3.9161745169724593,-2.09809653509474
0.47,WINDUP,-0.3713271195737814,-0.588518867864084,0.7870012187762663,-0.07034514164146871,-0.16400466871816527,-0.20728882373047858,0.6677847804743021,0.05016053692182276,0.024935714902452055,-0.0041728458916812095,-0.0012938563548767212,-0.06027673470406503,-0.04808474559237219,0.019516031130861755,0.658425184943412,0.14509307723509224,0.8630452803148891,-0.15689679915067978,-0.9834966007793433,-0.8731569226944069,-0.18560404596246194
0.475,WINDUP,-0.37082551420456317,-0.5882695107150595,0.7869594903173495,-0.07035808020501748,-0.16460743606520592,-0.2077696711864023,0.6679799407856107,0.05016053692182276,0.024935714902452055,-0.0041728458916812095,-0.0012938563548767212,-0.06027673470406503,-0.04808474559237219,0.019516031130861755,-5.016053692182276,-2.4935714902452055,0.41728458916812095,0.12938563548767212,6.027673470406502,4.808474559237219,-1.9516031130861755
0.48,WINDUP,-0.37082551420456317,-0.5882695107150595,0.7869594903173495,-0.07035808020501748,-0.16460743606520592,-0.2077696711864023,0.6679799407856107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.016053692182276,-2.4935714902452055,0.41728458916812095,0.12938563548767212,6.027673470406502,4.808474559237219,-1.9516031130861755
0.485,WINDUP,-0.37082551420456317,-0.5882695107150595,0.7869594903173495,-0.07035808020501748,-0.16460743606520592,-0.2077696711864023,0.6679799407856107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.49,WINDUP,-0.37082551420456317,-0.5882695107150595,0.7869594903173495,-0.07035808020501748,-0.16460743606520592,-0.2077696711864023,0.6679799407856107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.495,WINDUP,-0.37082551420456317,-0.5882695107150595,0.7869594903173495,-0.07035808020501748,-0.16460743606520592,-0.2077696711864023,0.6679799407856107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5,WINDUP,-0.37082551420456317,-0.5882695107150595,0.7869594903173495,-0.07035808020501748,-0.16460743606520592,-0.2077696711864023,0.6679799407856107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.505,STROKE,-0.37082551420456317,-0.5882695107150595,0.7869594903173495,-0.07035808020501748,-0.16460743606520592,-0.2077696711864023,0.6679799407856107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5090618343872588,-0.95444234512021,-10.996030201053664,0.7197588411031464,5.772824554165501,5.196691134511933,2.7795319383749906
0.51,STROKE,-0.37082551420456317,-0.5882695107150595,0.7869594903173495,-0.07035808020501748,-0.16460743606520592,-0.2077696711864023,0.6679799407856107,-0.005090618343872588,-0.0095444234512021,-0.10996030201053664,0.007197588411031464,0.05772824554165501,0.051966911345119327,0.027795319383749906,3.0779520267926186,-2.5342835984354384,-23.97069022514131,-4.012660413906244,10.88902626629057,18.01948679788612,1.4623708061201057
0.515,STROKE,-0.3708764203880019,-0.5883649549495715,0.7858598872972441,-0.07028610432090716,-0.16403015360978937,-0.2072500020729511,0.6682578939794482,0.030779520267926186,-0.025342835984354384,-0.2397069022514131,-0.04012660413906244,0.10889026266290569,0.1801948679788612,0.014623708061201057,12.08742163025911,-3.894901368676207,-18.833696273117262,-16.337775750059347,5.085068773276746,29.896332532741987,-10.464760750948932
0.52,STROKE,-0.3705177190018839,-0.588522939074903,0.7845624212948353,-0.0707593462464081,-0.16351853343857686,-0.2059677225066137,0.6681261778662227,0.11578359795871851,-0.04849343713796417,-0.29829726474170926,-0.156180169089562,0.10857893327442247,0.3509302366725392,-0.07685228812573941,18.336346218569275,-5.857793169443681,-13.992882961048059,-25.14252485973492,0.9561897266677222,37.4749003794983,-20.228836964912844
0.525,STROKE,-0.3697185844084147,-0.5888498893209512,0.782876914649827,-0.07184790601180278,-0.16294436427704515,-0.20374069970622571,0.6674893710981908,0.21414298245361896,-0.0839207676787912,-0.3796357318618937,-0.29155185273641165,0.11845215992958291,0.5549438717738442,-0.18766466158792738,21.469939773089973,-7.307212879704705,-16.879821542588047,-29.297378513447462,1.4454819140732877,43.511632881791385,-23.885374053423945
0.53,STROKE,-0.3683762891773477,-0.589362146751691,0.7807660639762164,-0.07367486477377222,-0.16233401183928103,-0.20041828378887525,0.6662495312503435,0.33048299568961825,-0.12156556593501122,-0.4670954801675897,-0.44915395422403664,0.12303375241515535,0.786046565490453,-0.3157060286599789,24.50684951611548,-7.544440774250871,-17.85835270122771,-33.17088083966856,0.4705024517384637,48.25246347573142,-26.8121529133547
0.535,STROKE,-0.3664137544515185,-0.5900655449803013,0.7782059598481511,-0.07633944555404315,-0.1617140267528936,-0.19588023405132118,0.664332310811591,0.45921147761477377,-0.1593651754212999,-0.5582192588741708,-0.6232606611330973,0.12315718444696755,1.0374685065311584,-0.4557861907214744,26.39191037534405,-7.3729506363751085,-18.37526586580651,-35.8007734806158,-0.25043505828797885,51.575728877857316,-28.669168842149205
0.54,STROKE,-0.3637841744012,-0.590955798505904,0.7751838713874747,-0.0799074713851032,-0.16110243999481136,-0.19004359872356366,0.6616916693431287,0.5944020994430588,-0.1952950722987623,-0.6508481388256548,-0.8071616890301947,0.12052940183227556,1.3018038542690262,-0.6023977170814709,33.511496470916,-7.4978862916741384,-22.62462735142634,-53.377311019335714,-5.026656845685262,68.66000645279757,-27.969872614440614
0.545,STROKE,-0.36046973345708794,-0.5920184957032889,0.7716974784598946,-0.0844110624443451,-0.16050873273457084,-0.18286219550863092,0.6583083336407763,0.7943264423239338,-0.2343440383380413,-0.7844655323884342,-1.1570337713264545,0.07289061599011493,1.7240685710591341,-0.7354849168658806,35.89670241392506,-5.208875874493923,-25.866122672787426,-56.75545475465198,-7.38609071983809,72.04621323187554,-25.238212900561273
0.55,STROKE,-0.35584090997796064,-0.5932992388892844,0.7673392160635903,-0.09147780909836774,-0.1603735338349102,-0.17280291301297232,0.6543368201744699,0.9533691235823094,-0.24738383104370154,-0.9095093655535291,-1.3747162365767145,0.046668494633894664,2.0222659865877817,-0.8547798460870837,24.259138778159883,-1.064362151990128,-20.338623673281653,-25.603996392865458,-0.5552335470335179,42.98477340207691,-24.60935833632716
0.555,STROKE,-0.35093604222126484,-0.5944923340137259,0.7626023848043593,-0.09815822481011224,-0.1600420477882319,-0.1626395356427531,0.6497605351799055,1.0369178301055326,-0.24498765985794257,-0.9878517691212507,-1.413073735255109,0.06733828051977975,2.1539163050799033,-0.9815785002291522,18.378802192731136,-0.5947749448631523,-15.379387903214914,-17.705461916911624,2.689074168094052,36.00165440524021,-25.294360678774773
0.56,STROKE,-0.3454717316769053,-0.5957491154878638,0.7574606983723778,-0.10560854645091883,-0.1597001510297124,-0.1512637499621733,0.6445210351721784,1.1371571455096208,-0.25333158049233306,-1.0633032445856783,-1.5517708557458307,0.07355923631483519,2.382282530640184,-1.1077234528748314,18.101220373821224,-0.9281645783754122,-14.186005013232528,-25.86214800837261,1.780401257117925,43.86453079927022,-23.830758746611334
0.565,STROKE,-0.33956447076616864,-0.5970256498186493,0.7519693523585025,-0.11367593336757055,-0.15930645542508354,-0.13881671033635126,0.6386833006511572,1.2179300338437449,-0.2542693056416967,-1.129711819253576,-1.6716952153388351,0.085142293090959,2.5925616130726055,-1.2198860876952655,14.484766117178193,0.47902751251993614,-12.628004130331716,-23.140229375923347,2.541464565948559,41.084298334161275,-20.71050469348745
0.5700000000000001,STROKE,-0.33329243133846786,-0.5982918085442808,0.7461635801798421,-0.12232549860430718,-0.15884872809880282,-0.12533813383144723,0.6323221742952257,1.2820048066814027,-0.2485413053671337,-1.1895832858889954,-1.7831731495050642,0.09897388197432078,2.7931255139817965,-1.314828499809706,10.73822898994381,1.9372305300535686,-11.311329705273598,-20.61706240461174,3.1011461668870033,38.26710245139972,-16.868490433225023
0.575,STROKE,-0.3267444226993546,-0.5995110628723206,0.7400735194996125,-0.1315076648626212,-0.15831671660534033,-0.1108854551965333,0.6255350156530601,1.325312323743183,-0.234897000341161,-1.242825116306312,-1.8778658393849526,0.11615375475982903,2.9752326375866027,-1.3885709920275158,6.142125297584622,3.5409991514201433,-9.891150327180354,-16.357076644556013,3.9509722462027774,33.6235881711322,-12.360082825284557
0.58,STROKE,-0.32003930810103604,-0.6006407785476924,0.733735329016779,-0.1411041569981567,-0.15768719055120453,-0.0955858074555812,0.6184364643749506,1.343426059657249,-0.21313131385293227,-1.288494789160799,-1.9467439159506243,0.13848360443634855,3.1293613956931186,-1.4384293280625515,0.8702973277247006,5.052629310781098,-8.325339034926937,-10.87050596950676,5.0620112542310025,27.620314505040476,-7.419410949958127
0.585,STROKE,-0.3133101621027821,-0.6016423760108499,0.7271885716080045,-0.15097510402212744,-0.15693188056097684,-0.07959184123960211,0.6111507223724346,1.33401529702043,-0.18437070723335003,-1.3260785066555814,-1.9865708990800202,0.16677386730213906,3.2514357826370075,-1.462765101527097,-4.781711421018575,6.289691162749689,-6.6873088342533915,-4.887017125156667,6.3071078799387115,20.94504865126723,-2.2012379100266877
0.59,STROKE,-0.30669915513083174,-0.6024844856200259,0.7204745439502231,-0.1609698659889569,-0.15601945187818314,-0.06307144962921113,0.6038088133596796,1.2956089454470632,-0.15023440222543538,-1.3553678775033329,-1.995614087202191,0.20155468323573567,3.338811882205791,-1.4604417071628184,-10.661170550427256,7.1736116117415705,-5.033161156717814,1.3730304556877737,7.644254674387119,13.81003400330365,3.1988406965965943
0.595,STROKE,-0.3003540726483115,-0.6031447200331043,0.7136348928329712,-0.17093124489414935,-0.1549163337286195,-0.0462037224175442,0.5965463053008064,1.2274035915161574,-0.11263459111593432,-1.3764101182227595,-1.9728405945231424,0.24321641404601024,3.389536122670044,-1.430776694561131,-16.63818995970456,7.657639676731387,-3.409910191380927,7.788734427740529,9.048580495269187,6.339045987504477,8.69003864699347
0.6,STROKE,-0.29442511921567016,-0.6036108315311852,0.7067104427679956,-0.18069827193418833,-0.15358728773772304,-0.029176088402510687,0.5895010464140683,1.1292270458500175,-0.07365800545812151,-1.3894669794171421,-1.9177267429247857,0.29204048818842754,3.4022023420808356,-1.3735413206928837,-22.588249052692966,7.718756553131145,-1.8564091284367645,14.266243892461494,10.498394904467078,-1.3614169897078199,14.181847567582562
0.605,STROKE,-0.2890618021898113,-0.6038813000876855,0.6997402230387998,-0.1901085123233972,-0.1519959288467352,-0.012181698996735844,0.5828108920938776,1.0015211009892278,-0.03544702558462287,-1.3949742095071271,-1.8301781555985275,0.34820036309068103,3.375921952772966,-1.2889582188853055,-28.391025805242776,7.3586030302785765,-0.40324727346940925,20.725767979814513,11.970808262282139,-9.18858544389236,19.58514100402042
0.61,STROKE,-0.2844099082057779,-0.6039653017870314,0.6927607006729243,-0.1990000534901736,-0.15010528410681623,0.004583131125218972,0.5766114642252153,0.8453167877975898,-7.197515533574617e-05,-1.3934994521518362,-1.7104690631266406,0.41174857081124894,3.310316487641912,-1.1776899106526795,-33.93251632719474,6.604773766066829,0.9275186511215061,27.09934660357267,13.439461641684137,-17.040673655690597,24.814102844550323
0.615,STROKE,-0.2806086343118354,-0.6038820198392388,0.6858052285172814,-0.2072132029546636,-0.14787844313862272,0.020921465879683278,0.5710339929873508,0.6621959377172804,0.030600712076045422,-1.385699022995912,-1.5591846895628008,0.4825949795075224,3.20551521621606,-1.0408171904398023,-39.107954856612004,5.510912047115291,2.122350209602386,33.33050660667691,14.873236328756256,-24.816255376775764,29.788304939379895
0.62,STROKE,-0.2777879488286051,-0.603659294666271,0.6789037104429652,-0.21459190038580161,-0.145279334311741,0.03663828328737957,0.5662032923208172,0.45423723923146975,0.05503714531581716,-1.3722759500558124,-1.3771639970598715,0.5604809340988115,3.0621539338741544,-0.8798068612588805,-43.825038978642645,4.155307730649982,3.1755251530085626,39.37440924968172,16.236127829050428,-32.41432754573772,34.43503967116457
0.625,STROKE,-0.2760662619195207,-0.6033316483860807,0.6720824690167233,-0.22098484292526233,-0.1422736337976346,0.05154300521842482,0.562235924374762,0.22394554793085386,0.07215378938254524,-1.3539437714658265,-1.1654405970659836,0.6449562577980267,2.8813719407586826,-0.6964667937281566,-48.00759146819933,2.6380278092563714,4.087244940030876,45.19886511088589,17.488976640888108,-39.73534577542339,38.69247252448638
