time_s,phase,right_shoulder_pitch_joint_q_rad,right_shoulder_roll_joint_q_rad,right_shoulder_yaw_joint_q_rad,right_elbow_joint_q_rad,right_wrist_roll_joint_q_rad,right_wrist_pitch_joint_q_rad,right_wrist_yaw_joint_q_rad,right_shoulder_pitch_joint_qd_rad_s,right_shoulder_roll_joint_qd_rad_s,right_shoulder_yaw_joint_qd_rad_s,right_elbow_joint_qd_rad_s,right_wrist_roll_joint_qd_rad_s,right_wrist_pitch_joint_qd_rad_s,right_wrist_yaw_joint_qd_rad_s,right_shoulder_pitch_joint_qdd_rad_s2,right_shoulder_roll_joint_qdd_rad_s2,right_shoulder_yaw_joint_qdd_rad_s2,right_elbow_joint_qdd_rad_s2,right_wrist_roll_joint_qdd_rad_s2,right_wrist_pitch_joint_qdd_rad_s2,right_wrist_yaw_joint_qdd_rad_s2
0.11,STROKE,-0.2722508287644716,-0.5631372471687927,0.6528654100259949,-0.1575202298896226,-0.19405764358075706,-0.07988062012009099,0.6659332503239916,1.0109374817865557,-0.09122860872859961,-0.9995807816167157,-1.6022731075584329,0.07266761562219337,2.661281910995296,-1.173646620974178,-5.634724739377872,4.633186768295827,-3.4977713438932856,-0.48462632607659817,3.8505750755699064,10.729163457282365,1.1704051856720188
0.115,STROKE,-0.26726637565919914,-0.5635349848984001,0.6478238475918037,-0.1655380407570433,-0.1936463331518717,-0.06643947282338789,0.6600795044185455,0.9749308693917935,-0.06746963252978189,-1.0145819937685485,-1.5967351415986208,0.09409203512913134,2.706020788184101,-1.161333247911156,-8.786858156741294,4.788130234928412,-2.516458906971497,2.7435800006933686,4.741270852638701,7.085263214427462,3.7697569672068276
0.12,STROKE,-0.26250152007055366,-0.5638119434940905,0.6427195900883094,-0.17348758130560882,-0.19311672322946574,-0.05282041223824998,0.6543199178448801,0.9230689002191428,-0.0433473063793155,-1.0247453706864307,-1.5748373075514992,0.12008032414858039,2.7321345431395705,-1.1359490513021098,-11.953312544166206,4.773432654152643,-1.5689985397782102,6.032181378040624,5.670661855904369,3.3077203446282066,6.383023781677544
0.125,STROKE,-0.2580356866570077,-0.5639684579621933,0.6375763938849394,-0.18128641383255828,-0.1924455299103859,-0.03911812739199218,0.6487200139055244,0.8553977439501315,-0.019735305988255458,-1.0302719791663306,-1.5364133278182146,0.15079865368817502,2.7390979916303833,-1.0975030100943806,-15.090171847560452,4.583220491538587,-0.6666986334602498,9.33851597522739,6.629420995991897,-0.5564495456208629,8.979395703301307
0.13,STROKE,-0.25394754263105235,-0.564009296553973,0.6324168702966461,-0.18885171458379096,-0.191608736692584,-0.025429432321946145,0.6433448877439363,0.7721671817435383,0.002484898536070368,-1.0314123570210332,-1.4814521477992253,0.18637453410849936,2.726570047683362,-1.0461550942690967,-18.15795751475363,4.219468334585308,0.1818862159330692,12.634859756342776,7.609622755414824,-4.472399036910968,11.529163915992013
0.135,STROKE,-0.25031401483957233,-0.5639436089768326,0.627262270314729,-0.19610093531055053,-0.19058178456930092,-0.01185242691515856,0.6382584629628334,0.6738181688025952,0.02245937735759762,-1.028453117007,-1.4100647302547868,0.22689488124232327,2.6943740012612736,-0.9822113709344604,-21.119644517926805,3.6910623703334533,0.9710116639050081,15.898634055223626,8.602548456000669,-8.407689698656329,14.003665691597611
0.14,STROKE,-0.2472093609430264,-0.563784702780397,0.6221323391265761,-0.20295236188633883,-0.18933978788016076,0.001514307690666591,0.6335227740345917,0.5609707365642702,0.0393955222394049,-1.021702240381983,-1.322465807246989,0.27240001866850605,2.6424931506967986,-0.9061184373531206,-23.940939007887074,3.013469381193401,1.6980130903387902,19.11062186899015,9.598200663507583,-12.330435001341566,16.375422036637442
0.145,STROKE,-0.24470430747392963,-0.5635496537544386,0.6170452479109092,-0.20932559338302043,-0.18785778438261586,0.014572504591809428,0.6291972785893022,0.4344087787237244,0.05259407116953163,-1.011472986103612,-1.2189585115648853,0.3228768878773991,2.571069651247858,-0.818457150568086,-26.59097780106895,2.2082459327987802,2.36355394046317,22.25460846997207,10.585320665003062,-16.208885240684268,18.618250821818005
0.15,STROKE,-0.24286527315578915,-0.5632587620687017,0.6120176092655399,-0.2151419470019877,-0.18611101900138677,0.027225004203145168,0.6253382025289108,0.2950609585535807,0.0614779815673927,-0.9980667009773514,-1.0999197225472683,0.37825322531853667,2.480404298289956,-0.7199359291349405,-29.379485639290657,2.213064899551087,1.6959322371368213,37.64368589925403,12.42097511957807,-35.59153140914759,20.71311153548083
0.155,STROKE,-0.24175369788839382,-0.5629348739387646,0.6070645809011357,-0.2203247906084931,-0.1840752521294305,0.03937654757470899,0.6219979192979528,0.14061392233081782,0.0747247201650425,-0.9945136637322438,-0.842521652572345,0.4470866390731798,2.215154337156382,-0.6113260352132777,-30.70355131650937,1.336396187365807,2.061875007347558,30.32123446223416,11.805857027890609,-26.42279815384132,23.69632488375739
0.16,STROKE,-0.24145913393248097,-0.5625115148670513,0.6020724726282175,-0.22356716352771114,-0.18164015261065497,0.04937654757470899,0.619224942176778,-0.011974554611512978,0.07484194344105077,-0.9774479509038758,-0.7967073779249267,0.49631179559744276,2.2161763167515427,-0.4829726802973666,-30.736228384593833,-0.4745556673124707,3.4413674990241283,17.331736878292148,10.52272794214798,-11.219917367793864,25.016606844046052
0.165,STROKE,-0.24187344343450895,-0.5621864545043541,0.5972901013920969,-0.22829186438774238,-0.17911213417345606,0.06153831074222441,0.6171681924949791,-0.1667483615151205,0.0699791634919178,-0.9600999887420025,-0.6692042837894235,0.5523139184946596,2.1029551634784434,-0.36115996677281714,-32.590090362553944,-0.43617911355209316,2.388660208223481,41.43458115210413,12.90060860403397,-42.342808416641354,25.2704020609662
